"contents href","inset-y-0 src","absolute","w-full src","mb-1","mr-0 src","truncate","font-medium","truncate 2","875rem] href"
"https://shopee.vn/Cu%E1%BB%99n-500-sticker-khen-th%C6%B0%E1%BB%9Fng-ho%E1%BA%A1t-h%C3%ACnh-ng%E1%BB%99-ngh%C4%A9nh-tem-d%C3%A1n-sticker-d%E1%BB%85-th%C6%B0%C6%A1ng-g%C3%B3i-h%C3%A0ng-nhi%E1%BB%81u-m%E1%BA%ABu-m%C3%A3-cute-l%E1%BB%B1a-ch%E1%BB%8Dn-i.1303843233.27555220410?extraParams=%7B%22display_model_id%22%3A246188885446%2C%22model_selection_logic%22%3A3%7D&xptdk=35169590-3a56-43b4-98e6-158943708f38","https://down-vn.img.susercontent.com/file/sg-11134253-824h5-mek7thiaw5xdbe_tn.webp","-32%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Cuộn 500 sticker khen thưởng hoạt hình ngộ nghĩnh, tem dán sticker dễ thương gói hàng nhiều mẫu mã cute lựa chọn","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Giảm 1k₫","6.840","Đã bán 6k+","https://shopee.vn/find_similar_products?catid=100638&itemid=27555220410&shopid=1303843233"
"https://shopee.vn/Kh%C4%83n-Ch%E1%BB%AF-%C3%89p-FF-%C4%90%E1%BA%B9p-Ti%E1%BB%83u-Th%C6%B0-Kh%C4%83n-FF-M%C3%A0u-N%C3%A2u-D%C3%A0nh-Cho-N%E1%BB%AF-giadung2016-i.975525200.56852237940?extraParams=%7B%22display_model_id%22%3A267208583581%2C%22model_selection_logic%22%3A3%7D&xptdk=413469b8-b4be-4921-a267-03d5622f990d","https://down-vn.img.susercontent.com/file/vn-11134201-820l4-mhkueel2us5k49_tn.webp","-35%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Khăn Chữ Ép FF Đẹp Tiểu Thư, Khăn FF Màu Nâu Dành Cho Nữ - giadung2016","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","38.999","Đã bán 79","https://shopee.vn/find_similar_products?catid=100009&itemid=56852237940&shopid=975525200"
"https://shopee.vn/SET-3-CU%E1%BB%98N-T%C3%9AI-%C4%90%E1%BB%B0NG-R%C3%81C-T%E1%BB%B0-PH%C3%82N-H%E1%BB%A6Y-SINH-55x65-cm-i.898061460.24922793076?extraParams=%7B%22display_model_id%22%3A197504754205%2C%22model_selection_logic%22%3A3%7D&xptdk=57bb62ef-e641-49b3-8547-8725eb946943","https://down-vn.img.susercontent.com/file/vn-11134211-7ra0g-m8dkszp5m1j809_tn.webp","-13%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","SET 3 CUỘN TÚI ĐỰNG RÁC TỰ PHÂN HỦY SINH 55x65 cm","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","Rẻ Vô Địch","3.500","Đã bán 80k+","https://shopee.vn/find_similar_products?catid=100636&itemid=24922793076&shopid=898061460"
"https://shopee.vn/%C3%81o-kho%C3%A1c-n%E1%BB%89-T%C3%A0u-Cadigan-D%C3%A2y-L%C6%B0ng-m%C3%A3-m%E1%BB%9Bi-nh%E1%BA%A5t-hot-2024-B%E1%BA%A3o-Ng%E1%BB%8Dc-i.1087345705.28361580726?extraParams=%7B%22display_model_id%22%3A139071306300%2C%22model_selection_logic%22%3A3%7D&xptdk=0570586b-238b-410d-9e5f-e3b184b21f2b","https://down-vn.img.susercontent.com/file/sg-11134253-8227y-mhoo55xj63uu18_tn.webp","","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Áo khoác nỉ Tàu Cadigan Dây Lưng mã mới nhất hot 2024 Bảo Ngọc","","","84.900","Đã bán 376","https://shopee.vn/find_similar_products?catid=100017&itemid=28361580726&shopid=1087345705"
"https://shopee.vn/-HOTTREND-%C3%81o-ph%C3%B4ng-ph%E1%BB%91i-tay-h%E1%BB%8Da-ti%E1%BA%BFt-d%C3%A0y-d%E1%BA%B7n-nam-n%E1%BB%AF-%C4%91%E1%BB%81u-%C4%91%E1%BA%B9p-i.23272936.21087605398?extraParams=%7B%22display_model_id%22%3A59776369960%2C%22model_selection_logic%22%3A3%7D&xptdk=6a2a951c-037e-4a16-95a1-7ae596c7f37c","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7i92wafugza75_tn.webp","","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","[HOTTREND] Áo phông phối tay họa tiết dày dặn nam nữ đều đẹp","","","49.000","Đã bán 2k+","https://shopee.vn/find_similar_products?catid=100017&itemid=21087605398&shopid=23272936"
"https://shopee.vn/Hello-Kitty-B%E1%BB%99-M%C3%A8o-Ch%E1%BB%AF-M%E1%BA%B7t-D%C3%A2y-Chuy%E1%BB%81n-M%C3%B3c-Kh%C3%B3a-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Di-%C4%90%E1%BB%99ng-Kh%C3%B3a-H%E1%BB%8Dc-Sinh-Schoolbag-M%E1%BA%B7t-D%C3%A2y-Chuy%E1%BB%81n-i.1430316828.40514102704?extraParams=%7B%22display_model_id%22%3A306161494784%2C%22model_selection_logic%22%3A3%7D&xptdk=72d734b6-310c-4646-bb93-410f53f1545f","https://down-vn.img.susercontent.com/file/sg-11134253-824gi-megfctu1pszqea_tn.webp","-42%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tp0vb2tc49f","Hello Kitty Bộ Mèo Chữ Mặt Dây Chuyền Móc Khóa Điện Thoại Di Động Khóa Học Sinh Schoolbag Mặt Dây Chuyền","","Flash Sale 15:00 18 Th12","6.999","Đã bán 10k+","https://shopee.vn/find_similar_products?catid=100016&itemid=40514102704&shopid=1430316828"
"https://shopee.vn/D%C3%A9p-K%E1%BA%B9p-Nam-N%E1%BB%AF-Cao-C%E1%BA%A5p-Th%E1%BB%9Di-Trang.-i.1305174743.28990249028?extraParams=%7B%22display_model_id%22%3A301177092796%2C%22model_selection_logic%22%3A3%7D&xptdk=de4ea517-5fd7-424f-b738-304777b28593","https://down-vn.img.susercontent.com/file/sg-11134253-822yp-mi9ycpjas26gcd_tn.webp","-21%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Dép Kẹp Nam Nữ Cao Cấp Thời Trang.","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","43.500","Đã bán 4k+","https://shopee.vn/find_similar_products?catid=100012&itemid=28990249028&shopid=1305174743"
"https://shopee.vn/D%C3%A9p-quai-ngan-nam-n%E1%BB%AF-%C4%91%E1%BB%A7-size.-Ki%E1%BB%83u-d%C3%A1ng-th%E1%BB%9Di-trang-ph%C3%B9-h%E1%BB%A3p-m%E1%BB%8Di-l%E1%BB%A9a-tu%E1%BB%95i.-i.1305174743.27227123243?extraParams=%7B%22display_model_id%22%3A218239035711%2C%22model_selection_logic%22%3A3%7D&xptdk=18010a95-4cea-41d7-a5c2-6295584cec05","https://down-vn.img.susercontent.com/file/sg-11134253-824j3-me9graz808ozcc_tn.webp","-2%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Dép quai ngan nam nữ đủ size. Kiểu dáng thời trang phù hợp mọi lứa tuổi.","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","38.121","Đã bán 1k+","https://shopee.vn/find_similar_products?catid=100012&itemid=27227123243&shopid=1305174743"
"https://shopee.vn/T%E1%BA%A5t-V%E1%BB%9B-C%E1%BB%95-Cao-H%E1%BB%8Da-Ti%E1%BA%BFt-Bi%E1%BB%83u-C%E1%BA%A3m-M%C3%A0u-Ti%C3%AAu-M%E1%BA%ABu-M%E1%BB%9Bi-SI%C3%AAu-Hot-Phong-C%C3%A1ch-H%C3%A0n-BC-J203--i.17330949.27214572330?extraParams=%7B%22display_model_id%22%3A307057280480%2C%22model_selection_logic%22%3A3%7D&xptdk=a5d64f32-976a-47cb-962c-4b82ab00f4bd","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m1jal2aol8wj33_tn.webp","-22%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Tất Vớ Cổ Cao Họa Tiết Biểu Cảm Màu Tiêu Mẫu Mới SIêu Hot Phong Cách Hàn BC   [ J203 ]","","Rẻ Vô Địch","7.800","Đã bán 20k+","https://shopee.vn/find_similar_products?catid=100017&itemid=27214572330&shopid=17330949"
"https://shopee.vn/son-d%C6%B0%E1%BB%A1ng-m%C3%B4i-qu%E1%BA%A3-b%C6%A1-i.85328813.18657763830?extraParams=%7B%22display_model_id%22%3A146099941987%2C%22model_selection_logic%22%3A3%7D&xptdk=ce3699b3-e849-4b44-8479-b6c30f8cc540","https://down-vn.img.susercontent.com/file/sg-11134201-22100-78idcfqjm5ivb9_tn.webp","","","son dưỡng môi quả bơ","","Rẻ Vô Địch","11.999","Đã bán 514","https://shopee.vn/find_similar_products?catid=100630&itemid=18657763830&shopid=85328813"
"https://shopee.vn/%C3%81o-Kho%C3%A1c-N%E1%BB%89-3-S%E1%BB%8Dc-Th%E1%BB%83-Thao-Logo-Dass-i.126609984.26061037752?extraParams=%7B%22display_model_id%22%3A241569506796%2C%22model_selection_logic%22%3A3%7D&xptdk=c60ac1ef-b16b-4a59-a587-6f257f8f17e9","https://down-vn.img.susercontent.com/file/sg-11134201-22100-e3ftcmt8hbiv7e_tn.webp","-7%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Áo Khoác Nỉ 3 Sọc Thể Thao Logo Dass","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","64.987","Đã bán 115","https://shopee.vn/find_similar_products?catid=100017&itemid=26061037752&shopid=126609984"
"https://shopee.vn/Set-B%E1%BB%99-%C3%81o-Thun-N%E1%BB%AF-Form-R%E1%BB%99ng-Tay-L%E1%BB%A1-Qu%E1%BA%A7n-Short-%E1%BB%90ng-R%E1%BB%99ng-SUNDAY-i.276087485.22947172040?extraParams=%7B%22display_model_id%22%3A251070452855%2C%22model_selection_logic%22%3A3%7D&xptdk=add538c9-89e5-41b0-b25f-2c088cb9251b","https://down-vn.img.susercontent.com/file/sg-11134253-7rdx4-mboogcke55o5a5_tn.webp","-77%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Set Bộ Áo Thun Nữ Form Rộng Tay Lỡ + Quần Short Ống Rộng SUNDAY","","Giá dành riêng bạn mới","23.000","Đã bán 2k+","https://shopee.vn/find_similar_products?catid=100017&itemid=22947172040&shopid=276087485"
"https://shopee.vn/Ga-G%E1%BB%91i-L%E1%BB%A5a-40s-h%C3%A0n-qu%E1%BB%91c-m%C3%A1t-l%E1%BA%A1nh-kh%C3%B4ng-nh%C4%83n-tho%C3%A1ng-m%C3%A1t-d%C3%B9ng-4-m%C3%B9a-i.1130196769.27403918790?extraParams=%7B%22display_model_id%22%3A236488847824%2C%22model_selection_logic%22%3A3%7D&xptdk=1e12f07e-e3bb-4f13-b079-96a3003c9c1a","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lx1qa4u2f55nd5_tn.webp","-16%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Ga Gối Lụa 40s hàn quốc mát lạnh,không nhăn thoáng mát dùng 4 mùa","","","42.000","Đã bán 1k+","https://shopee.vn/find_similar_products?catid=100636&itemid=27403918790&shopid=1130196769"
"https://shopee.vn/Qu%E1%BA%A7n-short-nam-ch%E1%BA%A5t-cotton-da-c%C3%A1-m%E1%BB%81m-m%E1%BB%8Bn-tho%C3%A1ng-m%C3%A1t-th%E1%BA%A5m-h%C3%BAt-m%E1%BB%93-h%C3%B4i-i.718370806.26478658645?extraParams=%7B%22display_model_id%22%3A215852128659%2C%22model_selection_logic%22%3A3%7D&xptdk=117c7bd8-8b68-4912-a0d6-9564ff1ce4c6","https://down-vn.img.susercontent.com/file/sg-11134253-7rd5g-m7v4sdrnn4brcb_tn.webp","-46%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Quần short nam chất cotton da cá mềm mịn thoáng mát thấm hút mồ hôi","","Rẻ Vô Địch","59.397","Đã bán 1k+","https://shopee.vn/find_similar_products?catid=100011&itemid=26478658645&shopid=718370806"
"https://shopee.vn/G%C6%B0%C6%A1ng-Xe-M%C3%A1y-AB-Xoay-360-%C4%90%E1%BB%99-M%E1%BA%ABu-G%E1%BA%ADp-Linh-Ho%E1%BA%A1t-T%C6%B0%C6%A1ng-Th%C3%ADch-Nhi%E1%BB%81u-D%C3%B2ng-Xe-M%C3%A0u-B%E1%BA%A1c-%C4%90en-i.179904488.44225132866?extraParams=%7B%22display_model_id%22%3A302037538919%2C%22model_selection_logic%22%3A3%7D&rModelId=302037538919&vItemId=48551781682&vModelId=410163380309&vShopId=1506174776&xptdk=896d65cd-27c4-410d-9cdb-9836a4844813","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mg1wy83im4unad_tn.webp","","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Gương Xe Máy AB Xoay 360 Độ, Mẫu Gập Linh Hoạt Tương Thích Nhiều Dòng Xe - Màu Bạc, Đen","","","25.750","Đã bán 403","https://shopee.vn/find_similar_products?catid=100641&itemid=48551781682&shopid=1506174776"
"https://shopee.vn/-THUHANH-Tag-c%C3%A0i-%C3%A1o-(-ch%E1%BB%89-n%C6%A1-c%C3%A0i-%C3%A1o-KH%C3%94NG-K%C3%88M-%C3%81O)-k%E1%BA%BB-xinh-x%E1%BA%AFn-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-i.54341113.29422462997?extraParams=%7B%22display_model_id%22%3A147630112683%2C%22model_selection_logic%22%3A3%7D&xptdk=c67079ed-0e5b-4925-9934-ccfdecb50bb1","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m4jqvr8b3k348b_tn.webp","","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","@THUHANH - Tag cài áo ( chỉ nơ cài áo, KHÔNG KÈM ÁO) kẻ xinh xắn phong cách Hàn Quốc","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","34.900","Đã bán 586","https://shopee.vn/find_similar_products?catid=100009&itemid=29422462997&shopid=54341113"
"https://shopee.vn/%C4%90%E1%BB%93ng-h%E1%BB%93-%C4%91i%E1%BB%87n-t%E1%BB%AD-m%C3%A0n-h%C3%ACnh-LED-ki%E1%BB%83u-d%C3%A1ng-th%E1%BB%83-thao-gi%C3%BAp-B%C3%A9-xem-gi%E1%BB%9D.-M%C3%B3n-qu%C3%A0-%C3%BD-ngh%C4%A9a-d%C3%A0nh-cho-B%C3%A9-i.834380793.25218836637?extraParams=%7B%22display_model_id%22%3A89528451062%2C%22model_selection_logic%22%3A3%7D&xptdk=613a380e-dbb8-46c0-adbc-56fe1b12baa3","https://down-vn.img.susercontent.com/file/sg-11134253-824g9-me43loe1asjr5e_tn.webp","-25%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tp0vb2tc49f","Đồng hồ điện tử màn hình LED kiểu dáng thể thao giúp Bé xem giờ. Món quà ý nghĩa dành cho Bé","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","29.899","Đã bán 4k+","https://shopee.vn/find_similar_products?catid=100633&itemid=25218836637&shopid=834380793"
"https://shopee.vn/D%C3%A9p-TL-Sport-Nam-N%E1%BB%AF-nhi%E1%BB%81u-m%E1%BA%ABu-quai-n%C3%BAt-kh%C3%B4ng-d%C3%A1n-keo-bao-b%E1%BB%81n-%C4%91i-n%E1%BA%AFng-m%C6%B0a-i.1305174743.29527094555?extraParams=%7B%22display_model_id%22%3A420008455628%2C%22model_selection_logic%22%3A3%7D&xptdk=985fb033-fc40-4516-b590-c3fa33a5f5a4","https://down-vn.img.susercontent.com/file/sg-11134253-824gv-mf6z57nf08wa33_tn.webp","","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Dép TL Sport Nam Nữ nhiều mẫu quai nút không dán keo bao bền đi nắng mưa","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","7.900","Đã bán 2k+","https://shopee.vn/find_similar_products?catid=100012&itemid=29527094555&shopid=1305174743"
"https://shopee.vn/%C3%81o-bomber-Th%C3%AAu-L%C6%B0ng-C%C3%A1-M%E1%BA%ADp-hottrend-kho%C3%A1-tay-Gi%C3%B3-l%C3%AC-2-l%E1%BB%9Bp-Ch%E1%BB%91ng-n%E1%BA%AFng-Gi%C3%B3-Cao-c%E1%BA%A5p-HOAIANHSILE-i.1599416780.48500228455?extraParams=%7B%22display_model_id%22%3A307093579531%2C%22model_selection_logic%22%3A3%7D&xptdk=0b9c03d5-6b74-4551-97ac-a2a77a2e4bad","https://down-vn.img.susercontent.com/file/sg-11134253-8224q-mhjlsp9thibp3e_tn.webp","-42%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Áo bomber Thêu Lưng Cá Mập hottrend khoá tay Gió lì 2 lớp Chống nắng,Gió Cao cấp HOAIANHSILE","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","29.000","Đã bán 24","https://shopee.vn/find_similar_products?catid=100017&itemid=48500228455&shopid=1599416780"
"https://shopee.vn/D%C3%A9p-t%C3%B4ng-quai-ngang-n%E1%BB%AF-nhi%E1%BB%81u-m%C3%A0u-%C4%91%E1%BA%BF-b%E1%BB%87t-ch%E1%BA%A5t-li%E1%BB%87u-nh%E1%BB%B1a-d%E1%BA%BBo-m%E1%BB%81m-r%E1%BB%ADa-n%C6%B0%E1%BB%9Bc-tho%E1%BA%A3i-m%C3%A1i-HM092-i.243551880.29728885628?extraParams=%7B%22display_model_id%22%3A257829641774%2C%22model_selection_logic%22%3A3%7D&xptdk=09f847d1-8ace-4909-89e3-bc17dd16b1f9","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m73nid4kj12w57_tn.webp","-67%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Dép tông quai ngang nữ nhiều màu đế bệt chất liệu nhựa dẻo mềm rửa nước thoải mái HM092","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","29.700","Đã bán 10k+","https://shopee.vn/find_similar_products?catid=100532&itemid=29728885628&shopid=243551880"
"https://shopee.vn/%C3%81o-cadigan-nam-n%E1%BB%AF-RU-ph%E1%BB%91i-vi%E1%BB%81n-vai-%C4%91en-%C4%91%E1%BB%8F-si%C3%AAu-hot-ch%E1%BA%A5t-n%E1%BB%89-l%C3%B3t-b%C3%B4ng-hottrend-ch%C3%A1y-ph%E1%BB%91-2025-i.692495074.26126729764?extraParams=%7B%22display_model_id%22%3A233823203651%2C%22model_selection_logic%22%3A3%7D&xptdk=74c73330-9c44-4fdd-81be-542ea0421b1d","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m6g8t0olo5t315_tn.webp","-46%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Áo cadigan nam nữ RU phối viền vai đen đỏ siêu hot chất nỉ lót bông hottrend cháy phố 2025","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","49.000","Đã bán 3","https://shopee.vn/find_similar_products?catid=100017&itemid=26126729764&shopid=692495074"
"https://shopee.vn/Combo-b%C3%A1nh-tr%C3%A1ng-mu%E1%BB%91i-t%C3%A9p-h%C3%A0nh-H%E1%BB%A6-B%C6%A0-L%E1%BB%9AN-(250g-b%C3%A1nh)-i.237204869.18976500668?extraParams=%7B%22display_model_id%22%3A306869176544%2C%22model_selection_logic%22%3A3%7D&xptdk=3bdfa532-7330-4d56-b199-b66e79e8965f","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-llswt99kgnhb62_tn.webp","-46%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Combo bánh tráng muối tép hành + HỦ BƠ LỚN (250g bánh)","","Rẻ Vô Địch","65.000","Đã bán 2k+","https://shopee.vn/find_similar_products?catid=100629&itemid=18976500668&shopid=237204869"
"https://shopee.vn/N%E1%BB%AF-D%C3%A9p-x%E1%BB%8F-ng%C3%B3n-Phong-C%C3%A1ch-M%E1%BB%9Bi-D%C3%A9p-T%C3%B4ng-N%E1%BB%AF-c%C3%A1ch-m%E1%BB%9Bi-%C4%90%E1%BA%BF-m%E1%BB%81m-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-D%C3%A9p-%C4%91i-ch%C6%A1i-D%C3%A9p-i.1535947008.41320548093?extraParams=%7B%22display_model_id%22%3A281678844046%2C%22model_selection_logic%22%3A3%7D&xptdk=8ef9022b-1be3-49be-b2aa-f3491e265dde","https://down-vn.img.susercontent.com/file/sg-11134253-821ff-mgkmy4v81ybza6_tn.webp","-20%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Nữ Dép xỏ ngón Phong Cách Mới Dép Tông Nữ cách mới Đế mềm phong cách Hàn Quốc Dép đi chơi Dép","","Rẻ Vô Địch","47.000","Đã bán 351","https://shopee.vn/find_similar_products?catid=100532&itemid=41320548093&shopid=1535947008"
"https://shopee.vn/Hello-Kitty-B%E1%BB%99-M%C3%A8o-Ch%E1%BB%AF-M%E1%BA%B7t-D%C3%A2y-Chuy%E1%BB%81n-M%C3%B3c-Kh%C3%B3a-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Di-%C4%90%E1%BB%99ng-Kh%C3%B3a-H%E1%BB%8Dc-Sinh-Schoolbag-M%E1%BA%B7t-D%C3%A2y-Chuy%E1%BB%81n-i.1430316828.40514102704?extraParams=%7B%22display_model_id%22%3A306161494784%2C%22model_selection_logic%22%3A3%7D&xptdk=2ee98462-2008-4fd6-a375-5973a3147982","https://down-vn.img.susercontent.com/file/sg-11134253-824gi-megfctu1pszqea_tn.webp","-42%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tp0vb2tc49f","Hello Kitty Bộ Mèo Chữ Mặt Dây Chuyền Móc Khóa Điện Thoại Di Động Khóa Học Sinh Schoolbag Mặt Dây Chuyền","","Flash Sale 15:00 18 Th12","6.999","Đã bán 10k+","https://shopee.vn/find_similar_products?catid=100016&itemid=40514102704&shopid=1430316828"
"https://shopee.vn/%E2%9C%A8Wilburtay-V%C3%B2ng-tay-c%E1%BB%8F-b%E1%BB%91n-l%C3%A1-nhi%E1%BB%81u-l%C3%A1-H%C3%A0n-Qu%E1%BB%91c-d%C3%A0nh-cho-n%E1%BB%AF-m%C3%A0u-v%C3%A0ng-qu%C3%A0-t%E1%BA%B7ng-sinh-nh%E1%BA%ADt-ng%C6%B0%E1%BB%9Di-b%E1%BA%A1n-t%E1%BB%91t-ch%E1%BA%A5t-l%C6%B0%E1%BB%A3ng-c-i.1128053786.27985012470?extraParams=%7B%22display_model_id%22%3A248303396471%2C%22model_selection_logic%22%3A3%7D&xptdk=fa5d0bbc-4a94-4cb3-a4d1-02a0e51a6b6a","https://down-vn.img.susercontent.com/file/sg-11134253-821ft-mgju35pjxpu73a_tn.webp","-50%","","✨Wilburtay Vòng tay cỏ bốn lá nhiều lá Hàn Quốc dành cho nữ màu vàng quà tặng sinh nhật người bạn tốt chất lượng c","","Rẻ Vô Địch","13.270","Đã bán 930","https://shopee.vn/find_similar_products?catid=100009&itemid=27985012470&shopid=1128053786"
"https://shopee.vn/T%C3%BAi-tote-n%E1%BB%AF-%C4%91eo-vai-k%E1%BA%B9p-n%C3%A1ch-d%C3%A1ng-c%C3%B4ng-s%E1%BB%9F-sz35-%C4%91i-ch%C6%A1i-%C4%91i-h%E1%BB%8Dc-%C4%91i-l%C3%A0m-d%C3%A2y-x%C3%ADch-t%E1%BA%B7ng-k%C3%A8m-m%C3%A2y-TXN024-i.1488368324.25092134578?extraParams=%7B%22display_model_id%22%3A195840335264%2C%22model_selection_logic%22%3A3%7D&xptdk=797e4535-791e-4572-b924-0dc158304400","https://down-vn.img.susercontent.com/file/sg-11134253-7rd4p-m7pkmshvzmpz57_tn.webp","-31%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Túi tote nữ đeo vai kẹp nách dáng công sở sz35 đi chơi đi học đi làm dây xích tặng kèm mây - TXN024","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","Giảm 6k₫","68.000","Đã bán 10k+","https://shopee.vn/find_similar_products?catid=100016&itemid=25092134578&shopid=1488368324"
"https://shopee.vn/B%C3%BAt-M%E1%BB%B1c-Gel-L%C3%AC-%C4%90%C6%A1n-Gi%E1%BA%A3n-Ti%E1%BB%87n-D%E1%BB%A5ng-Cho-H%E1%BB%8Dc-Sinh-i.189574562.8860892808?extraParams=%7B%22display_model_id%22%3A100416884591%2C%22model_selection_logic%22%3A3%7D&xptdk=a6455d8b-868a-4aee-b488-9637f41946d4","https://down-vn.img.susercontent.com/file/fd151d9ec286b00e7c8102a8774d6ff5_tn.webp","-10%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Bút Mực Gel Lì Đơn Giản Tiện Dụng Cho Học Sinh","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","1.979","Đã bán 60k+","https://shopee.vn/find_similar_products?catid=100638&itemid=8860892808&shopid=189574562"
"https://shopee.vn/S%C3%89T-B%E1%BB%98-QU%E1%BA%A6N-%E1%BB%90NG-R%E1%BB%98NG-DA-C%C3%81-D%C3%81NG-D%C3%80I-TR%C6%A0N-MIX-%C3%81O-THUN-T%C4%82M-CROPTOP-TR%C6%A0N-CODAIDUONG-i.978816529.27941924106?extraParams=%7B%22display_model_id%22%3A291675222834%2C%22model_selection_logic%22%3A3%7D&xptdk=ccbb2a18-3029-4412-86e2-7dc02c738cf5","https://down-vn.img.susercontent.com/file/sg-11134253-822z2-mi1azmvxmvwm5c_tn.webp","","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","SÉT BỘ QUẦN ỐNG RỘNG DA CÁ DÁNG DÀI TRƠN+ MIX ÁO THUN TĂM CROPTOP TRƠN-CODAIDUONG","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","69.000","Đã bán 57","https://shopee.vn/find_similar_products?catid=100017&itemid=27941924106&shopid=978816529"
